,Unnamed: 0.1,Unnamed: 0,count,hate_speech,offensive_language,neither,label,sentence1,H_yb,H_yx,correct_yx,predicted_label,PVI
267,267,270,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
268,268,271,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
269,269,272,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
270,270,273,3,0,3,0,1,bitches     hoes,0.3735175939521451,0.04825871589999992,True,1,0.3252588780521452
271,271,274,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
272,272,275,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
273,273,276,3,0,3,0,1,fuck  bitch,0.3735175939521451,0.034375632293572905,True,1,0.33914196165857224
274,274,277,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
275,275,278,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
276,276,279,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
277,277,280,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
278,278,281,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
279,279,283,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
280,280,284,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
281,281,285,3,1,2,0,1,fag,0.3735175939521451,0.6738294894872027,True,1,-0.30031189553505755
282,282,286,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
283,283,287,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
284,284,288,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
285,285,289,3,1,2,0,1,bitch nigga,0.3735175939521451,0.08818910252699068,True,1,0.28532849142515443
286,286,290,3,0,3,0,1,hoes  fuck,0.3735175939521451,0.05524567669328703,True,1,0.31827191725885806
287,287,291,3,0,3,0,1,nigga,0.3735175939521451,0.134743419191774,True,1,0.23877417476037113
288,288,292,3,0,3,0,1,nigs,0.3735175939521451,0.12050938884037381,True,1,0.2530082051117713
289,289,293,4,1,3,0,1,niggas      pussy Nigga,0.3735175939521451,0.1697071481196511,True,1,0.20381044583249402
290,290,294,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
291,291,295,4,0,4,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
292,292,296,3,0,3,0,1,fucking retard,0.3735175939521451,0.2236780196738503,True,1,0.14983957427829483
293,293,297,3,1,2,0,1,bitches       HOE,0.3735175939521451,0.01022881376777537,True,1,0.3632887801843698
294,294,298,4,0,4,0,1,bitches            fuck,0.3735175939521451,0.024722535573365376,True,1,0.3487950583787797
295,295,299,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
296,296,300,3,1,2,0,1,nigs,0.3735175939521451,0.12050938884037381,True,1,0.2530082051117713
297,297,301,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
298,298,302,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
299,299,304,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
300,300,305,6,0,6,0,1,bitches   nigga          nigga,0.3735175939521451,0.0766452186595349,True,1,0.29687237529261024
301,301,306,3,1,2,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
302,302,307,3,1,2,0,1,fuck niggas hoes,0.3735175939521451,0.10282868309566409,True,1,0.27068891085648106
303,303,308,3,0,3,0,1,fuck,0.3735175939521451,0.07622895184489069,True,1,0.2972886421072544
304,304,309,3,0,3,0,1,fuck,0.3735175939521451,0.07622895184489069,True,1,0.2972886421072544
305,305,310,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
306,306,311,4,0,3,1,1,retarded,0.3735175939521451,0.27328249759750634,True,1,0.10023509635463879
307,307,312,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
308,308,313,3,0,2,1,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
309,309,314,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
310,310,315,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
311,311,316,3,0,3,0,1,fucking    bitch,0.3735175939521451,0.12995649156780828,True,1,0.24356110238433684
312,312,317,3,2,1,0,0,faggot,4.103354124363732,1.030643782233281,False,1,3.072710342130451
313,313,318,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
314,314,319,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
315,315,320,3,2,1,0,0,nig,4.103354124363732,2.6639143682754964,False,1,1.4394397560882357
316,316,321,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
317,317,322,3,1,2,0,1,hoe   hoe,0.3735175939521451,0.020346202214196068,True,1,0.35317139173794904
318,318,323,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
319,319,324,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
320,320,325,3,0,3,0,1,bitches        bitch,0.3735175939521451,0.01579478420604603,True,1,0.3577228097460991
321,321,326,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
322,322,327,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
323,323,328,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
324,324,329,3,1,2,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
325,325,330,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
326,326,331,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
327,327,332,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
328,328,333,3,1,2,0,1,niggers,0.3735175939521451,1.304854561295168,False,0,-0.931336967343023
329,329,334,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
330,330,335,3,0,3,0,1,nigga    nigga   nigga    retarded,0.3735175939521451,0.23985630690856563,True,1,0.1336612870435795
331,331,336,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
332,332,337,3,0,3,0,1,cracker,0.3735175939521451,1.9856743496441522,False,2,-1.6121567556920071
333,333,338,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
334,334,339,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
335,335,340,3,0,3,0,1,pussy  fuck,0.3735175939521451,0.019811949269050257,True,1,0.35370564468309484
336,336,341,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
337,337,342,3,0,2,1,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
338,338,343,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
339,339,344,3,0,3,0,1,fucked  pussy     bitches,0.3735175939521451,0.051138389780466045,True,1,0.3223792041716791
340,340,345,3,0,3,0,1,fuck                  retarded,0.3735175939521451,0.3750276640194754,True,1,-0.0015100700673302825
341,341,346,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
342,342,347,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
343,343,348,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
344,344,349,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
345,345,350,4,0,4,0,1,bitch    hoe,0.3735175939521451,0.028993120764544963,True,1,0.34452447318760016
346,346,351,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
347,347,352,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
348,348,353,4,0,3,1,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
349,349,354,3,2,1,0,0,retard,4.103354124363732,3.539598725144843,False,1,0.5637553992188891
350,350,355,3,1,2,0,1,pussy  niggas,0.3735175939521451,0.08862264236442788,True,1,0.28489495158771727
351,351,356,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
352,352,357,3,2,1,0,0,bitch,4.103354124363732,6.748227953959731,False,1,-2.6448738295959986
353,353,358,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
354,354,359,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
355,355,360,3,0,3,0,1,Fuck       hoe,0.3735175939521451,0.03259377160057289,True,1,0.34092382235157226
356,356,361,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
357,357,362,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
358,358,363,3,0,3,0,1,fucking,0.3735175939521451,0.16136031712202806,True,1,0.21215727683011706
359,359,364,3,1,2,0,1,niggas      hoes    fuck  fuck   hoes,0.3735175939521451,0.13246663942909134,True,1,0.24105095452305378
360,360,365,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
361,361,366,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
362,362,367,3,0,3,0,1,retard,0.3735175939521451,0.23991022831645117,True,1,0.13360736563569395
363,363,368,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
364,364,369,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
365,365,370,3,0,3,0,1,hoes     hoes,0.3735175939521451,0.046481127413221426,True,1,0.3270364665389237
366,366,371,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
367,367,372,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
368,368,373,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
369,369,374,3,1,2,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
370,370,375,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
371,371,376,3,0,3,0,1,bitch     fuck,0.3735175939521451,0.024372580136886937,True,1,0.3491450138152582
372,372,377,4,0,0,4,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
373,373,378,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
374,374,379,3,0,3,0,1,faggot     nigga,0.3735175939521451,0.6413813926108399,True,1,-0.2678637986586948
375,375,380,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
376,376,381,3,0,3,0,1,fucking retards,0.3735175939521451,0.16923114308461215,True,1,0.20428645086753297
377,377,382,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
378,378,383,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
379,379,384,3,1,0,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
380,380,385,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
381,381,386,3,0,3,0,1,fuck    bitch,0.3735175939521451,0.06645404000647775,True,1,0.30706355394566737
382,382,387,6,1,5,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
383,383,388,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
384,384,389,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
385,385,390,3,0,3,0,1,fuck,0.3735175939521451,0.07622895184489069,True,1,0.2972886421072544
386,386,391,3,0,3,0,1,Fuck,0.3735175939521451,0.36401026820782084,True,1,0.00950732574432428
387,387,392,3,0,2,1,1,fuck,0.3735175939521451,0.07622895184489069,True,1,0.2972886421072544
388,388,393,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
389,389,394,3,0,3,0,1,bitch  fuck       fucker,0.3735175939521451,0.28713603655291964,True,1,0.08638155739922548
390,390,395,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
391,391,396,6,0,2,4,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
392,392,397,3,0,3,0,1,fuck,0.3735175939521451,0.07622895184489069,True,1,0.2972886421072544
393,393,398,3,1,2,0,1,bitch nigga,0.3735175939521451,0.08818910252699068,True,1,0.28532849142515443
394,394,399,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
395,395,400,3,1,0,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
396,396,401,3,0,2,1,1,fuck     pussy,0.3735175939521451,0.050554941570707466,True,1,0.3229626523814377
397,397,402,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
398,398,403,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
399,399,404,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
400,400,405,3,1,2,0,1,Niggas  hoes,0.3735175939521451,0.04618250061678626,True,1,0.3273350933353589
401,401,406,3,0,3,0,1,Fuck bitches,0.3735175939521451,0.02015914321725508,True,1,0.35335845073489003
402,402,407,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
403,403,408,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
404,404,409,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
405,405,411,3,0,3,0,1,"bitch 
 bitch bitch",0.3735175939521451,0.03074321756661048,True,1,0.34277437638553465
406,406,412,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
407,407,413,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
408,408,414,3,0,3,0,1,nigga  bitch,0.3735175939521451,0.12985750499548845,True,1,0.24366008895665667
409,409,415,3,0,3,0,1,fucker,0.3735175939521451,0.5951240253898725,True,1,-0.2216064314377274
410,410,416,3,1,2,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
411,411,417,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
412,412,418,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
413,413,419,3,0,2,1,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
414,414,420,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
415,415,421,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
416,416,422,3,1,2,0,1,bitch       fuck,0.3735175939521451,0.023194761182584577,True,1,0.35032283276956055
417,417,423,3,0,3,0,1,bitch   Bitches,0.3735175939521451,0.04318403305004579,True,1,0.3303335609020993
418,418,424,6,2,4,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
419,419,425,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
420,420,426,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
421,421,427,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
422,422,428,3,0,2,1,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
423,423,429,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
424,424,430,6,0,1,5,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
425,425,431,3,1,2,0,1,fucked              pussy,0.3735175939521451,0.031638619900783836,True,1,0.3418789740513613
426,426,432,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
427,427,433,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
428,428,434,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
429,429,435,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
430,430,436,3,1,2,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
431,431,437,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
432,432,438,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
433,433,439,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
434,434,440,6,0,5,1,1,hoes                    hoes,0.3735175939521451,0.05297061421926058,True,1,0.32054697973288454
435,435,441,3,0,3,0,1,bitches     niggas,0.3735175939521451,0.0671515165764902,True,1,0.3063660773756549
436,436,442,3,0,3,0,1,nigga,0.3735175939521451,0.134743419191774,True,1,0.23877417476037113
437,437,443,3,2,1,0,0,nigga      nigga      nigga   bitch,4.103354124363732,3.158312044495615,False,1,0.945042079868117
438,438,444,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
439,439,445,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
440,440,446,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
441,441,447,3,1,2,0,1,pussy    nigga,0.3735175939521451,0.17220967497021578,True,1,0.20130791898192935
442,442,448,3,1,2,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
443,443,449,3,0,2,1,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
444,444,450,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
445,445,451,3,0,3,0,1,bitch    nigga   fucking,0.3735175939521451,0.11228108049421857,True,1,0.26123651345792653
446,446,452,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
447,447,453,3,1,2,0,1,nigga        bitch,0.3735175939521451,0.07523623554370695,True,1,0.29828135840843817
448,448,454,3,0,3,0,1,Fuck           bitch,0.3735175939521451,0.06200673886383328,True,1,0.31151085508831183
449,449,455,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
450,450,456,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
451,451,457,3,1,2,0,1,wigger,0.3735175939521451,0.6388324709613272,True,1,-0.2653148770091821
452,452,458,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
453,453,460,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
454,454,461,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
455,455,462,3,0,3,0,1,bitch    hoe,0.3735175939521451,0.028993120764544963,True,1,0.34452447318760016
456,456,463,3,1,2,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
457,457,464,3,0,2,1,1,nigga               bitch,0.3735175939521451,0.08334993458046662,True,1,0.2901676593716785
458,458,465,3,0,3,0,1,hoe   hoe    hoe    hoe      hoes,0.3735175939521451,0.13894310880302774,True,1,0.23457448514911738
459,459,466,3,3,0,0,0,nigger,4.103354124363732,0.8455737121807961,True,0,3.257780412182936
460,460,467,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
461,461,468,6,0,2,4,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
462,462,469,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
463,463,470,3,0,3,0,1,hoes         hoes,0.3735175939521451,0.026350537174303978,True,1,0.34716705677784115
464,464,471,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
465,465,473,3,1,2,0,1,fuck  bitch,0.3735175939521451,0.034375632293572905,True,1,0.33914196165857224
466,466,474,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
467,467,475,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
468,468,476,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
469,469,477,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
470,470,478,3,0,2,1,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
