,Unnamed: 0,count,hate_speech,offensive_language,neither,label,sentence1
280,284,3,0,3,0,1,XoJennyGirl Im making marack my girlfriend  marackaf aye b you pullin  just like o taught you
281,285,3,1,2,0,1,XoXoAngiee Bruno  boy you love me
282,286,3,0,3,0,1,YEHitsVon 8220RunDRC I must be a bitch8221 you are 128514128514128514 sike naw This why we always beefing 128514
283,287,3,0,0,3,2,Yankees Down 61 Yankees look to rally in the bottom of the 9th RALLYCAP
284,288,3,0,3,0,1,YoungRicooo 8220WexicanAfro702 Dont take advantage of a nice person8221  everyjuan
285,289,3,1,2,0,1,YoungRicooo Happy birthday   WexicanAfro702 Thanks pal
286,290,3,0,3,0,1,YoungRicooo Sad knowing that most  wont  with you bc you aint got stacks wait till friday
287,291,3,0,3,0,1,YunGMiGo ShaneA1 cinco shit harder fucc niggayee but you fucc wit rich homie cuz dats ya homeboy fucc nicca
288,292,3,0,3,0,1,ZoeBarton3 h0rheyd ewww I said THAT last Sundayas in the last Sunday I was there Read it again nigs128563128563128563128563128563
289,293,4,1,3,0,1,BaDaBing I only punch real  in the face cause a   is gonna punch me right back Strong Mush or Shake
290,294,3,0,3,0,1,BeeDontCare My  still fresh lt something stank girls say
291,295,4,0,4,0,1,GeeWillikers Ass slapping is one the greatest things Haha 128527 I slapped a girl on the ass  She got mad I aint get  for a week
292,296,3,0,3,0,1,TommyCollins WeAreRichnow buffalobills yeah Texans are so much better you   I see that youre mad about this
293,297,3,1,2,0,1,MALIBUbarbie Nd wtf is up with dark  with blonde PLEASE HAVE SEVERAL SEATS  looking like blackampmilds out here
294,298,4,0,4,0,1,Sugga Theres a lane some  need to stay in 128526 the left n get right the  outta our face 128557128129128536
295,299,3,0,3,0,1,sneakyb I hate when boys deny that they have  128080128553 smh
296,300,3,1,2,0,1,taradise Ya  out there still saying yall dont eat butt WITH A STRAIGHT FACE
297,301,3,0,3,0,1,youreWelcome Im a boss ass  that needs to sit in a corner
298,302,3,0,3,0,1,iwantfranny Hes a   I cant
299,304,3,0,3,0,1,prettyflvck0 Me And Paul Thinkin Bout Gettin Rentals For Da Weekend 128665128168128168oooh shit  betta stay out da streets
300,305,6,0,6,0,1,rapdreams  hold they  down when he get locked up but if a  go to college or the military its a different story 128564
301,306,3,1,2,0,1,simplycaitlin why do my friends hate me because you a ratchet
302,307,3,1,2,0,1,adriwadrri No love for these
303,308,3,0,3,0,1,airmaxlad1 Hot meat httptcoBRz8Imk5vK sexy as  scally lad I would love to meet him and his trainers
304,309,3,0,3,0,1,airmaxlad1 Sniff httptcoFHHbBRMYBN perved up scally lad  yeah
305,310,3,0,3,0,1,alejandrap13 These  love Sosa
306,311,4,0,3,1,1,alexissixela 8220whitethunduh I legit watched it for about 30 or 40 seconds 1285298221SO DID I WTF prob cause were  smh
307,312,3,0,3,0,1,allisonnamaya What should I name my cat ideas Mr
308,313,3,0,2,1,1,altosteel115 httptcotM28mh5XG2 woof woof Sexy thug boy scally
309,314,3,0,3,0,1,ambitiousBree 1nonlykeisha u see the damn phone ringing 128547128530128542 when you married  makes demands You havent called me
310,315,3,0,3,0,1,analicialouise Tevin is my favorite sophomore I think hes so funny Hes really not Lmaoo hes a little
311,316,3,0,3,0,1,angelenagoley 10 sex positions httptcont3PABMWsm httptcoJmHZ8Sczf0naw this what u call  the soul outta  128557
312,317,3,2,1,0,0,ashlingwilde ItsNotAdam is bored supposed to be cute you  Sometimes
313,318,3,0,0,3,2,ayyeeceee One mans trash 128686 is another mans treasure 127942
314,319,3,0,3,0,1,babineaux I dont got no type Bad  is the only thing I like Iongotnotype
315,320,3,2,1,0,0,bigbootybishopp whitethunduh lassen cc  the coach wants me i feel it youll get more my  no doubt
316,321,3,0,3,0,1,"bleedingtrap god teeth  gold chain
white   cocaine"
317,322,3,1,2,0,1,cheetahBluntz Its me  its me hoe128129 shhhhh
318,323,3,0,3,0,1,chieflottahoes In DC we call them rollers in Chiraq we call them thots All across America they have been known as a
319,324,3,0,3,0,1,claytonjenn99 Im gonna miss that  of a bus driverno you wont Dont lie
320,325,3,0,3,0,1,coltforty2Gone hate when  try and put you in the friendzone  Im tryin to score put me in the endzone 128293128293128293 ON MY SOUL
321,326,3,0,1,2,2,complexuk Ashley Young has tried to deny that bird s landed in his mouth gt httptcomlr5eWgonK httpstcoAvCHFj7reM hahaha
322,327,3,0,3,0,1,datFullerkid TreVaughnLG yall both gimped up Aint tht a  huh lol
323,328,3,0,1,2,2,deepthroatMike BoysSouth Take me for a ride 128525128139 httptcoH5mAtjYfGA woof woof
324,329,3,1,2,0,1,demieggleton oh my god I love Victoria Mitchell all my  love me
325,330,3,0,3,0,1,djsliime That long distance shit wack I knew the  was cheating uh oh
326,331,3,0,3,0,1,fIirting HES DOING IT RIGHT 128525128120128158 httptcoJZKkiVUVjC no  smh
327,332,3,0,3,0,1,fatboyswagg347 they BAN dat  for life amp he gotta pay 25 millon dollar fine
328,333,3,1,2,0,1,fuckcamoclark Roses are red and violets are blue and  are black you know thats true dylan72892
329,334,3,0,0,3,2,g0rillaz0e Sitting on my window sill window open bird tries to fly in Smacked it ProtectTheAnimals peta
330,335,3,0,3,0,1,glowstruck But a  gon be a  be a  You sound fuckin
331,336,3,0,0,3,2,greggutfeld a video an entire media will likely mock httptcoXFr1cRXWSm i am such a crybaby
332,337,3,0,3,0,1,"gurlImAngie ItsKiaraaaa WestYourMajesty Im not even shy stfu kikis mom Hi angelique 
Angelique Smiles Dips  in soup"
333,338,3,0,3,0,1,haitiangoLd Tim Tebow got cut from every team he was on in the NFL and he already got more  than me in Starkville Smh 128514128514128514128514
334,339,3,0,3,0,1,"hazelebaby Karma is a  Damn GodProtectsHisAngels 128588

sips tea"
335,340,3,0,3,0,1,hornyjhb Fuckin hot gym  httptcoZVYmcXQuTA  yeah
336,341,3,0,0,3,2,hxhassan Jihadi patron Hajjaj alAjmi is arrested at Kuwait airport httpstcoZmloKfWDQl
337,342,3,0,2,1,1,iAMPickUpLines You can call me Fireman cause I turn the  on
338,343,3,0,3,0,1,iCrawley I could never have a bby by a lil dick Thts y I got a abortion by the last  oh My God
339,344,3,0,3,0,1,iDntWearCondoms Watch women try to argue with me like they have a dick and actually  some  before I hate when  do that
340,345,3,0,3,0,1,iLGDaily And smoke weed in public  cops man do what you wanna do they dont own you run if they come are you
341,346,3,0,0,3,2,iTrapWatermelon tweety bird tho 128514128514128514128514httpstcoJbnoNM3N1P
342,347,3,0,3,0,1,"irlfatty my  sweet like watermelon httptcoSKlPh3TtoG

Thotermelon"
343,348,3,0,1,2,2,itscoleharmon When twitter rappers dm me their trash links httptco35nMR4AUQg
344,349,3,0,3,0,1,jSadass loud  annoy me
345,350,4,0,4,0,1,jacaxeltlu Eventually every  turns into that   Truuu
346,351,3,0,3,0,1,jaimescudi Tonybthrz jaimescudi I swear if oomf try talking to me tomorrow  BarackObama
347,352,3,0,3,0,1,jamajam You  be pretending to be TF crazy You aint never lied
348,353,4,0,3,1,1,jasmyncyniquee whitethunduh k bye  um bye
349,354,3,2,1,0,0,jayswaggkillah Jackies a  blondeproblems At least I can make a grilled cheese
350,355,3,1,2,0,1,jboii2 ima keep on giving these  ass  ah reason to hate
351,356,3,0,0,3,2,jethromass Photo httptcoCxRs5BVhPw he is in sole heaven
352,357,3,2,1,0,0,jgabsss Stacey Dash won 128166 httptcoPDLG46rjOL baddest  evaaaa
353,358,3,0,3,0,1,juicyyyjayyyy Side  Sunday 128514128514128514 128514128514128514
354,359,3,0,3,0,1,"keazy26 Facts what baldheaded  made this shit 128074128074128555128530 httptcofDYojpT9Xg

Lmao 128553128514"
355,360,3,0,3,0,1,kayreneeee  wit us and then we tweakin  shmurda
356,361,3,0,0,3,2,"kazooook We actin like its the 7th day WesGodLaFlare httptcos9gMtEvpaT
128123spook"
357,362,3,0,3,0,1,kikiSTFU Ill break that lil  neck and wont even feel sorry about it Savage
358,363,3,0,3,0,1,leikant This is so  hot scally sneakersex sockfetish sniff trainersex httptcoTubivxbxcO love me some kinky scallies
359,364,3,1,2,0,1,likemicah Yall dumb ass  be so pressed to have  Yall weak as  as  weed over  oreos too
360,365,3,0,3,0,1,lildurk I can turn yo  into a eaterrrrrrrrr
361,366,3,0,3,0,1,lildurk I dont trust dese  Nikki told 51st where I stay at all my fans screen shot ASAP we finna come to Chiraq and shoot sumn
362,367,3,0,3,0,1,marackaf 8220whitethunduh Aye yall ima tryout for the bowling team frfr8221 tryouts passed tho no theres two more
363,368,3,0,3,0,1,maybe6789 Now u got what u want   Enjoy it httptcogLQzwtGMj9 now this is a crazy party I would love to attend
364,369,3,0,0,3,2,"metroadlib colored contacts in your eyes
blinders on mine
cause i cant see you at all Lmao"
365,370,3,0,3,0,1,michellewestt Facts POONsoaker Only the dudes with  say they dont got hoes8221 JAustin12
366,371,3,0,3,0,1,midyWIDEY Im rea start smacking  period  Bluffin at its best
367,372,3,0,3,0,1,"molssyo Lifes a  and then you die 
Thats why we get high cause you neva know when youre gonna go my sister is perfect"
368,373,3,0,3,0,1,molssyo One of us is on drugs and its me but youre still wrong 128514 currieburry hahahahahahah im a  sometimes
369,374,3,1,2,0,1,morgandaylee Im feeling pretty fuckin ghetto Smh
370,375,3,0,0,3,2,nohands24 20ToLife nohands24 DejaaLeeann BColeman2 swears Im 1 man easily easily behind Austin nip
371,376,3,0,3,0,1,obeyjrock This is a true ride or die  128175 httptcobkwHX83fkW what the  hahahahah
372,377,4,0,0,4,2,oldpicsarchive HGWells and Charlie Chaplin httptcosTiDDHK3WT History Photography
373,378,3,0,3,0,1,ortizjaylene All I see is Brunos  ass on my twitter now wtf Brunos all that she sees Drake voice
374,379,3,0,3,0,1,ozziegarza whitethunduh Im about to cool  chill tf is cool
375,380,3,0,3,0,1,ozziegarza whitethunduh Im so sure  frfr tf
376,381,3,0,3,0,1,poppunksucks Twitter is not a source of news broadcast you   it is when nbc abc cnn Fox etc are all keeping quiet
377,382,3,0,3,0,1,queendulaaa Got a couple  saying they know me But I8217ma let the money talk for me 128526128076 AND IM LIKE WWYD
378,383,3,0,3,0,1,realFORTES Grudges are for weirdosand
379,384,3,1,0,2,2,"rhythmixx I told Mariam to but cigarettes for her birthday

You also called me trash rn"
380,385,3,0,0,3,2,riananewman 22EdHam brownies tonight what kind
381,386,3,0,3,0,1,roLLYuP23 No text back I dont give a  Ill text another  damn someone is hurt lol
382,387,6,1,5,0,1,ronaldiongi Ummmmmm okay httptco4BVLsci5K5 you got  from left to right 128514128514 do yah thang
383,388,3,0,3,0,1,royalswagg using ymxb to find the slope of that ass
384,389,3,0,0,3,2,rugbysocklad Fit lads Nice gear httptcoThnXX1lC1M these scally lads n trainers would get it
385,390,3,0,3,0,1,rugbysocklad Hell yeah bro httptco9yIb45UD6c  yeah sexy scally lad in hot gear
386,391,3,0,3,0,1,rugbysocklad Helping out a mate httptcoeMNAdO1QOj I love scally play  yeah
387,392,3,0,2,1,1,rugbysocklad Lads being Lads httptcof3UJcYJ4OF  yeah I love scally lad action Hot trainers too
388,393,3,0,3,0,1,savagetwotone Next year  is gonna be like you gotta promise you wont expose me 128514128514128557
389,394,3,0,3,0,1,scallynikelad 8220sleazytwinks So hot RT opcinjen Lick it  httptcoJLoUkqDcOM8221  yeah Eat that trainer u dirty
390,395,3,0,3,0,1,sierrabernia 8220T2GCincoKilby Yall think celebrity  different from the locals 1285148221 yeah Meghan goods is
391,396,6,0,2,4,2,sleepyyongguk I saw an ajumma walk out in the beginning saying Wow this is so trash that I cant even listen to it 128514 lmaoo
392,397,3,0,3,0,1,sniffsockslad Need these sox httptcoxydb1RchXh  yeah I love a kinky scally lad w rank sox and sneaks
393,398,3,1,2,0,1,snoleezey801 I dont ever expose females like that Thats childish   shiiii
394,399,3,0,3,0,1,"socass 00sexilexi00 socass yasss

trys new things with bestfriend

 who do you love"
395,400,3,1,0,2,2,socass Dude remember this wop video 00sexilexi00 httptcoP3HEuBOQBu OMG WHERE DID YOU FIND THAT
396,401,3,0,2,1,1,soxandjox Thick raw  httptcog8RvUHCeBN Damn his man  is getting a workout
397,402,3,0,0,3,2,soxdawg RAWR RT skinrubberboi My sexy French scally I love him frenchscally httptco5idQ3R5Akz sexy scally woof woof
398,403,3,0,3,0,1,splurgb Nothin in life is free Some of you  need to write that on ya panties128557128514
399,404,3,0,3,0,1,stephencdo currieburry if one of you  want some of my burrito u can catch me at potosino huh Haha
400,405,3,1,2,0,1,talibanshawtyy  whole  out here cuz Couldnt had said it better128588
401,406,3,0,3,0,1,"theaveragerocks Hardcore way to eat Mac and cheese
1 Boil water 
2 Snort cheese powder
3 Drink boiling water 
4"
402,407,3,0,3,0,1,thebravebird YoureNotMyType if my fade is perpetually fresher than yours Thats a real ass  rite there
403,408,3,0,3,0,1,thejudyann annoying  that I love httptco8oxlQvQBrC JUDYANNS SO PRETTY
404,409,3,0,3,0,1,"thotmouths httptcoaQKGOrAUxx

Lmao  got on some huggies"
405,411,3,0,3,0,1,"trestiffer Hi  
No bitch
Bye  httptcoRbcRXMRtQP"
406,412,3,0,3,0,1,trutherbot does he look like a  elcapacitor
407,413,3,0,3,0,1,whoiscoreyking Chase money 128176 not 128581  128111 12817512817558399583995839958399
408,414,3,0,3,0,1,whooligan cant stand a I dont know what I want ass  128564
409,415,3,0,3,0,1,wiganzlad MarkyCrumb gmailshorts Im on my way httptcoMqcZuXlbtT love a chavhot sexy scally
410,416,3,1,2,0,1,witmyRUDEass These newly gay  dont kno how shit works
411,417,3,0,3,0,1,witmyRUDEass When a  dont want a real job they just become strippers lol lol
412,418,3,0,3,0,1,wodaeeex3 Awww Meat Meat In His Feelinsi ainn n my feelings
413,419,3,0,2,1,1,wodaeeex3 I Want Snake Bites  MY Industrial Piercin amp A TattooDem  accessories dea 1280641280641280569749
414,420,3,0,0,3,2,worldtraveIs Baby albino 128034 httptco2tYTQJ3fec Meeeesh1395
415,421,3,0,3,0,1,worldwarzee these  aint loyal
416,422,3,1,2,0,1,xoxoclauudia YASSSSSS ORDERED CHINESE 128079  you just ate tacos you fat
417,423,3,0,3,0,1,z0mbiedance I made that  lunch elizabethbatman  love lunch
418,424,6,2,4,0,1,"A NO BRAINER
But as soon as this  gets rich in political power her views will change
POLITICAL WHORES httptcoekEPSjWcyU8221"
419,425,3,0,3,0,1,A  a day keeps the devil away DoperThanYola
420,426,3,0,3,0,1,Aint that about a  What does that mean
421,427,3,0,3,0,1,All these  want a baby I dont want no children
422,428,3,0,2,1,1,And  you must be lost 128514128514
423,429,3,0,3,0,1,Baby I like being on your left side no  you cant be there Cuz the street on that side and Twitter said I aint real if you do
424,430,6,0,1,5,2,Bae sounds like such a ghetto word Use something else
425,431,3,1,2,0,1,Batter the wee cunt Jewis y cos he  my ex Emma isnt battering the girls Ive nailedIve moved onstop being a  n do it urself
426,432,3,0,3,0,1,Bleed out  Alexa
427,433,3,0,3,0,1,Boolin in the bando wit a few
428,434,3,0,0,3,2,Brownies for my brownie I love this movie 128517
429,435,3,0,3,0,1,But I need a bad  thats hotter than me might be the realist shit PartyNextDoor ever said Thats how I be feelin everyday
430,436,3,1,2,0,1,By the way we do punch
431,437,3,0,3,0,1,Caesar is home RT Naewoodster 8220MjaySkillz httpstcomw5KAojKXBtheres so much this  looks like Lets start with ape shit8221128557128557
432,438,3,0,1,2,2,Chinese Maverick We were communicating Comrade  u know giving the imperialist Yanks the Birdie httpstco38GZ1jerPS
433,439,3,0,3,0,1,"Dad say hi to my snapchat 
Dad 999665039999665039 duces  128514128514128553128553"
434,440,6,0,5,1,1,Do you believe these  are not in fact loyal I disagree with that I do believe they are in fact the loyalest bunchthese
435,441,3,0,3,0,1,Dont know no ugly  Dont know no broke niggasKevinGates
436,442,3,0,3,0,1,Dont make me make you fall in live with a  like meee The birds 1amp2 are my favorite songs by Weeknd
437,443,3,2,1,0,0,Dont worry about the  you see worry about the  you DONT see Dats da  fuckin yo
438,444,3,0,3,0,1,Dont you ever give my  away You keep it tight alright
439,445,3,0,3,0,1,"Dropped a stack cause  Im ON
1PoloBoy 
Song called Dope
Download the mixtape here httptcoLaCZ1e6TG7"
440,446,3,0,3,0,1,Dumb  do dumb things
441,447,3,1,2,0,1,Eat the  like a real  hungry
442,448,3,1,2,0,1,Eff it Lets go after the cripple httptcokSaMx1JPfV
443,449,3,0,2,1,1,Everything look better with a  next to it
444,450,3,0,3,0,1,Facto ShaunaSayomi Who cares if you a  when your ass looks like this httptcoCJdT987aqf
445,451,3,0,3,0,1,For every bad  there is a  tired of  her
446,452,3,0,3,0,1,Foreign chick no lie Man that  Beautiful
447,453,3,1,2,0,1,Fresh  so you kno I need a clean  Who kno Im working cuz I wanna see my team rich httptcoCgx3HNAK9A
448,454,3,0,3,0,1,50 I make my own rules Suck my dragon balls  call me goku
449,455,3,0,0,3,2,Generate ASCII boxes with NodeJS all I see is the ability to bring flappybird in node via ASCII tubes and bird  httptcolRJWDFhv7T
450,456,3,0,3,0,1,Get me that shit  you is fine bear
451,457,3,1,2,0,1,Get your ass back to Detroit ya fuckin
452,458,3,0,3,0,1,Girls that I dated its okay I aint mad yo unless you stabbed me in the heart no love
453,460,3,0,3,0,1,HOW DO YOU KNOW MY TWITTER PASSWORD  please
454,461,3,0,3,0,1,Have you seen my shows Have you seen my  If I wasnt hot would they be so thick
455,462,3,0,3,0,1,He a  for hitting that  128514128514128514128514128514128514128514128514128514
456,463,3,1,2,0,1,He married to a white woman lucky sum  Uncle Ruckus
457,464,3,0,2,1,1,He wanna be my  but Im just trinna be his savings account 128553 128514128557128514128557 omg imma funny ass  man but thats Real Shit 128175
458,465,3,0,3,0,1,Her great grandmas a hoeher grandmas a hoeher moms and a  and shes a  Its a long line of  Grandpa Carl everyone
459,466,3,3,0,0,0,Hey go look at that video of the man that found the kidnapped girls in Ohiowhat a   shitmybosssays
460,467,3,0,3,0,1,Hey  you still there
461,468,6,0,2,4,2,How about we draft all those gung folks and send them to Afghanistan or other war zones so they can show their httptcosR1zceHx
462,469,3,0,3,0,1,How hotter than is it A
463,470,3,0,3,0,1,How u talking to  bout bro n em Why you talking to  bout bro n em
464,471,3,0,3,0,1,How you doing crazy  is hilarious
465,473,3,1,2,0,1,"I KNOW my shoes dirty as  whatever  You dont have to call

Like negro one of the first things they LOOK at is shoes dog"
466,474,3,0,0,3,2,I am a thrill billywith a hillbilly heart billyraycyrus HAHAHAHAHA Jesus Murphy
